_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget ($),Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
5464,Transit,Transportation,Toronto,Sloane Stop - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT stop along the 19 kilometres route ,New surface stop located on the east side of the intersection of Eglinton Avenue East and Bermondsey Road,Toronto,Central,Eglinton Ave E / Bermondsey Rd,M4A 2X4,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.726095,-79.31336
5465,Transit,Transportation,Toronto,Wynford Stop - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT stop along the 19 kilometres route ,New surface stop located on Eglinton Avenue East on the west side of the bridge over Wynford Drive,Toronto,Central,Wynford Dr / Eglinton Ave E ,,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.724483,-79.325184
5466,Transit,Transportation,Toronto,Aga Khan Park & Museum Stop - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT stop along the 19 kilometres route ,New accessible stop at west side of intersection of Eglinton Avenue East and the Don Valley Parkway southbound exit ramp,Toronto,Central,Eglinton Ave E / Don Valley Parkway,M3C 3E5,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.722506,-79.332382
5467,Transit,Transportation,Toronto,Science Centre Station - ECLRT,Under construction,To Be Determined,"Part of the Ontario Line, a new 15.6-km, 15-stop subway line running from Exhibition Station, through downtown, all the way to the Eglinton Crosstown LRT at Don Mills and Eglinton.","Expected to accommodate 388,000 rides each day, cut commute times by as much as 40 minutes, and reduce daily car trips by 28,000. It will feature more than 40 connections to other transit options and reduce crowding at the TTC's existing Bloor-Yonge, Eglinton and Union stations by 22 per cent, 16 per cent, and 14 per cent respectively.",Toronto,Central,770 Don Mills Rd.,M3C 1T3,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.7200821,-79.3437231
5468,Transit,Transportation,Toronto,Sunnybrook Park Stop - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT stop along the 19 kilometres route ,New surface stop located on the east side of the intersection of Eglinton Avenue East and Leslie Street,Toronto,Central,Eglinton Ave E / Leslie St,,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.71709,-79.349876
5469,Transit,Transportation,Toronto,Laird Station - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,"New underground station at intersection of Laird Drive and Eglinton Avenue East with the main, accessible entrance at the southwest corner of Eglinton Avenue and Laird Drive; will also have TTC bus connections",Toronto,Central,Eglinton Ave E / Laird Dr,M4G 2L1,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.7136,-79.364676
5470,Transit,Transportation,Toronto,Leaside Station - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,"New underground station at intersection of Eglinton Avenue East and Bayview Avenue with the main, accessible entrance at the southeast corner of Eglinton Avenue East and Bayview Avenue; will also have TTC bus connections",Toronto,Central,Eglinton Ave E / Bayview Ave,M4G 2K2,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.711045,-79.377063
5471,Transit,Transportation,Toronto,Mount Pleasant Station - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,"New underground station located at intersection of Eglinton Avenue East and Mount Pleasant Road with the main, accessible entrance at the northwest corner of Eglinton Avenue East and Mount Pleasant Road; will also have TTC bus connections",Toronto,Central,Eglinton Ave E / Mount Pleasant Rd,M4P 2Z4,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.708423,-79.390087
5472,Transit,Transportation,Toronto,Eglinton Station - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,Connecting the Eglinton Crosstown LRT to the TTC Line 1 Yonge Subway line,Toronto,Central,Eglinton Ave E / Yonge St,M4T 1G4,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.706741,-79.398264
5473,Transit,Transportation,Toronto,Avenue Station - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,"New station at intersection of Avenue Road and Eglinton Avenue West with main, accessible entrance at the northwest corner of Eglinton Avenue West and Avenue Road; will also have TTC bus connections",Toronto,Central,Eglinton Ave W / Avenue Rd,M5P 2K9,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.704635,-79.408412
5474,Transit,Transportation,Toronto,Chaplin Station - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,"New underground station at intersection of Eglinton Avenue West and Chaplin Crescent with main, accessible entrance at northwest corner of Eglinton Avenue West and Gilgorm Road; will also have TTC bus connections",Toronto,Central,Eglinton Ave W / Chaplin Cres,M5N 1C5,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.702722,-79.417296
5475,Transit,Transportation,Toronto,Forest Hill Station - ECLRT ,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,"New underground station at intersection of Eglinton Avenue West and Bathurst Street with main, accessible entrance at the northeast corner of Eglinton Avenue West and Bathurst Street; will also have TTC bus connections",Toronto,Central,Eglinton Ave W / Bathurst St,M5N 1E1,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.700966,-79.425482
5476,Transit,Transportation,Toronto,Cedarvale Station - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,Interchange station connecting to the University-Spadina line,Toronto,Central,Eglinton Ave W / Everden Rd,M6C 3Z4,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.698732,-79.435862
5477,Transit,Transportation,Toronto,Oakwood Station - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,"New underground station located at intersection of Eglinton Avenue West and Oakwood Avenue with the main, accessible entrance on the north side of Eglinton Avenue West and Oakwood Avenue",Toronto,Central,Eglinton Ave W / Oakwood Ave,M6E 2H1,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.697272,-79.442734
5478,Transit,Transportation,Toronto,Fairbank Station - ECLRT ,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,"New underground station at intersection of Eglinton Avenue West and Dufferin Street with main, accessible entrance at the southeast corner of Eglinton Avenue West and Dufferin Street; will also have TTC bus connections",Toronto,Central,Eglinton Ave W / Dufferin St,M6E 2J3,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.695662,-79.450271
5479,Transit,Transportation,Toronto,Keelesdale Station - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,"New underground station at intersection of Eglinton Avenue West, Keele Street and Trethewey Drive with the main, accessible entrance at the northeast corner of Eglinton Avenue West and Trethewey Drive; will also have TTC bus connections",Toronto,Central,Eglinton Ave W / Keele St / Trethewey Dr,M6M 1T7,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.690458,-79.473841
5480,Transit,Transportation,Toronto,Mount Dennis Station -ECLRT,Under construction,To Be Determined,"New Eglinton Crosstown LRT, GO and UP Express station","Will include new station at intersection of Eglinton Avenue West and Weston Road will connect to Kitchener GO Transit Corridor, Union-Pearson Express and nearby TTC bus terminal, as well as new GO Transit station and UP Express stations",Toronto,Central,Eglinton Ave W / Weston Rd,M6M 4P3,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.687483,-79.483578
5481,Transit,Transportation,Toronto,Finch West Station - FWLRT,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,Finch West LRT Terminal station with connection to TTC Line 1 via  pedestrian tunnel. ,Toronto,Central,Finch Ave W / Keele St,M3J 2W1,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.76355,-79.491128
5482,Transit,Transportation,Toronto,Sentinel Stop - FWLRT,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,At-grade stop ,Toronto,Central,Finch Ave W / Sentinel Rd,M3J 2T6,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.761051,-79.499895
5483,Transit,Transportation,Toronto,Tobermory Stop - FWLRT,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,At-grade stop ,Toronto,Central,Finch Ave W / Tobermory Dr,M3N 2R5,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.75931,-79.507819
5484,Transit,Transportation,Toronto,Driftwood Stop - FWLRT ,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,At-grade stop ,Toronto,Central,Finch Ave W / Driftwood Ave,M3N 1M8,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.758047,-79.513303
5485,Transit,Transportation,Toronto,Jane and Finch Stop - FWLRT,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,At-grade stop ,Toronto,Central,Finch Ave W / Jane St,M3N 2Y2,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.757281,-79.517622
5486,Transit,Transportation,Toronto,Norfinch/Oakdale Stop - FWLRT,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,At-grade stop ,Toronto,Central,Finch Ave W / Norfinch Dr / Oakdale Rd ,M3N 1W8,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.755949,-79.524185
5487,Transit,Transportation,Toronto,Signet/Arrow Stop - FWLRT,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,At-grade stop ,Toronto,Central,Finch Ave W / Signet Dr / Arrow Rd,M9M 2Y9,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.753302,-79.536138
5488,Transit,Transportation,Toronto,Weston Emery Stop - FWLRT,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,At-grade stop ,Toronto,Central,Finch Ave W / Weston Rd,M9M 2C6,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.752073,-79.542309
5489,Transit,Transportation,Toronto,Milvan/Rumike Stop - FWLRT,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,At-grade stop ,Toronto,Central,Finch Ave W / Milvan Dr / Rumike Rd,M9M 2G1,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.749952,-79.55225
5490,Transit,Transportation,Toronto,Duncanwoods Stop - FWLRT,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,At-grade stop ,Toronto,Central,Finch Ave W / Duncanwoods Dr / Ardwick Blvd,M9L 2C5,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.748792,-79.557553
5491,Transit,Transportation,Toronto,Pearldale Stop - FWLRT,Under construction,To Be Determined,New Finch West LRT Stop along the 10.3km route ,At-grade stop ,Toronto,Central,Finch Ave W / Pearldale Dr / Ardwick Blvd,M9M 2G3,Finch West Light Rail Transit (LRT) ,0,,,,,https://www.metrolinx.com/en/projects-and-programs/finch-west-lrt,43.747789,-79.562213
